day,t.index,30110114,30110115,30110119,30140101,30140102,30140103,30140104,30140113,30140114,30140115,30140116,30170101,30170102,30170103,30170104,30170105,30170106,30170108,30170110,30170111,30170112,30170113,30170115,30170116,30170128,30200111,30200114,30200117,30200120,30200122,30200123,30200127,30200141,30230101,30230102,30230107,30230108,30230109
170102,1,3,0,3,1,1,1,4,0,2,4,0,0,2,6,1,1,9,6,0,6,22,9,0,2,3,1,1,3,2,4,2,2,0,1,0,0,0,2
170102,2,2,4,0,2,3,1,1,2,2,0,0,0,0,4,0,2,9,4,1,4,17,4,0,0,2,7,0,0,0,3,0,1,2,3,0,1,1,0
170102,3,0,1,1,0,1,0,2,2,1,1,0,1,0,5,2,1,3,6,1,5,17,3,1,2,1,3,0,1,1,2,1,0,6,0,1,1,1,3
170102,4,2,3,1,0,2,0,1,3,1,0,2,1,2,2,0,1,6,3,1,8,19,4,2,3,5,4,0,2,0,1,1,0,0,0,0,2,0,2
170102,5,1,1,0,0,1,0,6,0,2,0,0,0,2,4,0,1,4,2,2,2,12,7,1,1,3,5,1,1,0,1,1,0,1,1,0,3,2,1
170102,6,1,0,0,0,3,2,2,0,0,1,0,2,2,2,0,0,2,5,1,7,9,4,2,2,1,1,0,2,1,1,2,1,0,1,0,0,0,1
170102,7,2,1,0,4,0,1,1,0,2,1,2,0,0,1,1,2,2,5,0,5,19,8,1,1,2,2,1,2,2,2,0,0,1,1,1,0,2,0
170102,8,1,1,0,0,2,0,1,0,4,0,0,0,0,2,0,3,5,1,2,6,9,6,0,1,1,3,0,1,0,2,2,0,1,2,0,0,1,1
170102,9,1,2,0,0,0,1,0,1,1,1,0,1,1,2,1,1,4,7,0,6,10,4,0,0,1,4,0,0,1,4,1,0,1,0,2,0,1,1
170102,10,0,2,0,0,4,1,0,0,1,0,2,0,3,2,0,0,10,5,1,1,14,3,1,0,2,2,0,1,0,3,0,0,3,2,0,1,0,0
170102,11,0,0,1,1,0,0,2,0,0,0,1,0,2,3,1,0,4,0,0,0,8,2,0,1,3,4,2,0,1,1,0,0,1,3,1,2,0,0
170102,12,1,0,0,1,0,0,1,0,4,2,0,0,1,1,0,0,5,4,0,1,7,1,0,0,5,3,1,1,1,2,0,0,0,2,0,2,1,0
170102,13,1,1,0,0,3,0,0,0,0,0,1,1,2,2,1,2,2,1,0,6,11,0,0,0,1,1,1,0,0,3,0,0,0,2,0,2,1,0
170102,14,1,3,0,0,1,0,3,2,2,0,0,0,1,3,0,1,1,3,0,1,7,5,1,3,2,0,1,0,0,0,1,0,0,1,0,1,1,1
170102,15,1,0,1,0,0,0,1,1,1,0,0,0,0,5,0,0,1,2,0,4,3,3,2,0,5,2,0,3,1,0,1,0,0,2,0,1,3,1
170102,16,0,4,1,0,0,0,1,0,1,1,0,0,1,1,0,0,2,0,0,6,5,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
170102,17,1,1,0,0,1,1,1,0,3,1,1,0,1,6,0,1,2,4,0,1,5,2,0,0,0,1,1,3,1,4,0,1,0,0,0,4,1,0
170102,18,0,1,0,0,0,0,1,1,1,1,0,3,0,5,0,0,3,2,0,4,5,0,0,1,0,3,0,0,0,2,1,0,0,0,1,2,0,0
170102,19,1,0,1,0,2,0,2,0,1,0,0,0,0,3,0,2,4,5,2,2,5,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0
170102,20,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,1,1,8,1,0,0,2,1,0,1,0,2,1,0,0,0,0,0,1,2
170102,21,1,1,2,1,0,0,0,0,1,0,1,0,0,3,0,0,0,1,1,2,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
170102,22,1,0,7,0,0,0,0,2,1,1,0,0,0,0,0,0,1,2,0,1,4,2,1,0,4,1,2,0,1,0,1,0,0,3,1,0,0,0
170102,23,0,2,7,0,0,0,0,2,0,0,0,0,0,3,0,0,1,3,0,0,9,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0
170102,24,1,4,3,0,1,0,1,0,0,0,0,0,0,2,0,0,3,0,1,2,10,1,0,0,1,2,0,1,0,0,1,1,0,1,0,0,0,1
170102,25,2,0,6,0,3,1,0,0,3,0,0,0,1,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
170102,26,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,4,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,1
170102,27,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1
170102,28,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,8,0,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0
170102,29,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0
170102,30,1,2,6,0,1,0,1,1,0,2,0,0,0,1,0,0,2,0,2,1,3,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0
170102,31,1,0,2,0,0,0,4,1,1,0,0,1,1,0,0,0,3,1,0,2,10,2,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0
170102,32,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,1,0,0,1,0,0,0,1,0,1,1,0,1,2,0,0,1
170102,33,0,3,3,0,0,0,0,0,1,0,3,0,1,1,0,0,6,0,0,2,5,2,0,0,0,4,0,0,0,1,0,1,0,6,0,0,0,1
170102,34,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,1,12,1,1,0,2,3,0,0,0,1,1,1,0,0,0,0,3,1
170102,35,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,1,19,2,0,0,4,1,1,1,0,0,1,5,0,3,0,0,1,0
170102,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,1,24,1,0,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0
170102,37,0,2,2,0,2,1,1,0,2,0,0,0,0,1,0,0,10,0,0,3,10,1,0,0,2,2,1,0,1,0,1,0,1,0,1,0,0,0
170102,38,0,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0,4,0,0,1,20,1,1,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0
170102,39,0,5,1,0,1,1,0,2,0,0,0,0,1,0,1,0,6,0,0,0,15,0,0,0,3,0,0,0,0,1,2,0,0,1,0,0,0,0
170102,40,0,1,2,0,0,1,1,1,1,0,0,1,0,0,0,0,5,0,0,1,18,2,0,0,4,2,0,1,0,1,1,1,0,1,0,0,0,0
170102,41,0,2,1,0,0,0,0,2,3,1,0,0,0,1,0,0,2,1,0,1,12,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
170102,42,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,1,1,13,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
170102,43,0,3,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,16,3,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0
170102,44,0,1,3,0,2,0,1,0,0,0,1,0,0,0,0,1,2,2,0,1,14,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0
170102,45,0,2,2,1,1,0,2,0,0,0,0,1,0,1,0,0,3,1,0,1,8,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
170102,46,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,13,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,1,1
170102,47,1,2,1,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,1,3,11,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
170102,48,0,1,1,1,0,0,2,1,1,1,0,0,1,0,0,0,6,2,0,1,17,2,0,0,2,0,0,2,0,1,0,0,2,0,2,0,0,0
170102,49,0,1,2,1,0,0,1,2,0,1,0,1,0,2,0,0,4,1,0,3,21,2,0,0,0,1,0,2,0,2,1,1,2,1,0,0,0,1
170102,50,0,0,1,0,2,0,2,0,0,1,0,0,0,1,0,0,8,0,0,4,10,0,0,0,1,0,0,2,1,0,1,1,0,3,0,1,0,0
170102,51,0,1,0,0,0,0,0,0,2,0,0,0,1,3,0,0,3,1,1,2,14,4,0,0,2,0,0,2,1,3,1,1,0,0,0,0,1,0
170102,52,1,2,1,2,0,0,0,0,2,1,0,0,0,0,1,0,3,1,2,0,22,2,0,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0
170102,53,1,2,0,2,1,1,0,3,0,0,0,0,1,2,0,2,7,0,1,2,13,4,0,0,1,2,0,0,1,0,2,1,0,3,1,0,0,0
170102,54,1,2,1,0,0,0,1,4,1,0,0,0,0,0,0,0,4,2,0,2,13,3,1,0,3,3,0,0,1,1,2,0,2,1,0,0,0,0
170102,55,0,4,3,0,0,0,2,1,0,0,0,0,0,3,1,1,3,1,0,4,9,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0
170102,56,0,3,1,0,0,1,0,2,1,1,0,0,0,0,0,0,2,0,0,1,26,1,1,0,3,1,0,2,0,0,1,0,0,0,0,0,0,1
170102,57,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,5,1,1,3,19,0,0,1,2,1,0,0,0,2,0,2,2,1,1,1,0,0
170102,58,0,6,1,0,2,1,0,1,1,1,0,0,0,2,1,0,4,0,0,1,13,4,0,0,1,0,1,2,0,2,1,0,0,3,0,0,1,1
170102,59,0,3,2,2,0,0,0,1,0,0,0,1,0,0,0,0,4,2,0,1,9,1,0,0,2,1,1,0,0,0,0,1,2,0,0,1,0,0
170102,60,2,1,1,1,2,0,2,1,3,0,1,0,1,0,0,0,10,1,0,4,25,2,1,0,1,1,0,0,0,0,3,1,2,5,2,0,2,1
170102,61,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,6,2,0,1,11,4,0,0,3,0,1,1,1,0,3,4,1,3,0,0,1,0
170102,62,0,5,1,0,3,0,0,0,1,0,1,0,0,1,0,0,5,3,0,5,22,5,0,0,1,2,2,1,0,1,1,0,0,0,0,0,2,1
170102,63,0,4,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,1,1,0,23,5,1,0,2,0,0,0,1,1,1,0,0,2,1,0,2,0
170102,64,0,4,1,0,0,0,1,1,2,0,0,0,2,1,0,0,4,0,0,3,24,2,0,0,2,2,1,4,0,1,3,1,0,1,0,1,0,1
170102,65,1,3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,8,3,1,3,19,1,1,1,4,1,0,1,0,3,1,1,0,0,2,0,2,0
170102,66,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,4,3,0,2,19,2,1,0,5,2,0,0,1,1,2,0,0,0,0,2,0,1
170102,67,2,4,1,0,2,0,0,1,0,1,0,0,1,1,0,0,5,3,0,6,17,0,1,3,3,4,0,2,0,0,2,1,0,1,0,4,1,0
170102,68,1,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,6,5,1,5,20,4,0,0,6,1,0,2,0,1,0,0,0,0,1,0,0,1
170102,69,0,3,4,0,0,0,2,0,2,1,0,0,1,1,0,0,4,2,0,4,15,3,0,0,8,0,0,2,0,2,2,1,0,0,1,0,1,1
170102,70,1,2,1,0,0,1,0,2,0,0,0,0,1,1,0,0,4,3,1,4,12,4,2,0,3,1,2,1,0,1,1,0,1,1,0,2,0,0
170102,71,0,3,3,0,0,0,2,1,5,1,0,0,0,1,0,1,8,3,0,3,10,5,0,0,7,0,0,2,1,1,2,2,0,0,2,1,0,1
170102,72,0,2,1,0,1,0,1,1,0,0,0,0,1,3,0,0,2,1,1,4,25,2,0,1,3,2,2,1,1,4,4,1,1,2,0,1,0,2
170102,73,1,0,3,0,0,1,1,2,0,0,1,0,0,4,1,0,3,4,1,1,21,5,0,0,4,4,0,0,1,4,4,0,0,0,0,1,1,0
170102,74,0,6,2,0,0,0,2,0,0,1,0,0,2,0,0,2,4,3,1,3,38,4,1,0,5,1,2,2,1,1,2,2,0,2,2,1,1,3
170102,75,0,1,0,0,0,0,3,0,1,1,0,0,0,1,0,0,5,2,1,9,30,5,1,0,4,0,2,0,0,2,3,0,0,4,0,2,1,3
170102,76,2,1,1,0,0,1,3,1,1,1,2,0,1,1,0,1,14,4,1,5,29,6,0,1,5,5,1,0,2,1,3,0,4,0,1,1,0,1
170102,77,0,6,1,0,0,2,2,2,1,0,2,0,0,7,0,0,10,3,0,6,26,7,0,0,5,1,1,4,0,4,1,1,0,3,0,2,2,2
170102,78,1,2,2,1,1,0,0,1,3,0,0,0,2,0,0,0,9,1,0,7,25,5,0,1,4,3,1,2,0,3,4,1,1,0,0,1,0,1
170102,79,1,5,2,1,4,1,3,1,2,0,2,0,1,2,0,0,7,1,1,4,28,6,0,2,7,4,0,1,1,6,0,2,4,6,0,2,1,2
170102,80,3,3,2,0,0,0,0,1,1,0,2,0,4,0,0,3,9,2,2,5,28,5,0,0,4,6,3,3,0,1,1,2,1,2,1,1,3,0
170102,81,0,3,2,0,1,0,3,0,1,1,0,0,1,1,3,1,8,4,0,8,28,6,2,0,4,7,1,1,1,0,3,0,3,3,1,1,1,0
170102,82,1,1,3,2,4,1,1,1,4,1,0,1,0,2,0,1,17,5,2,6,24,4,0,2,3,2,2,3,2,2,1,1,4,5,2,1,0,2
170102,83,3,1,0,1,0,0,1,0,6,1,0,2,0,3,1,0,12,6,2,6,30,5,0,1,5,6,0,0,0,2,1,0,1,0,0,0,1,0
170102,84,1,4,2,1,4,2,0,3,4,0,0,3,2,5,1,0,3,2,0,7,17,10,0,1,4,2,1,5,0,2,1,0,3,2,0,1,1,3
170102,85,2,3,1,1,3,0,3,1,4,1,1,0,0,2,1,2,4,2,1,9,24,8,1,1,7,3,2,2,3,3,2,2,1,3,0,3,1,2
170102,86,0,2,1,1,2,2,2,2,4,1,0,1,2,1,1,0,5,2,0,6,24,8,3,3,5,9,0,0,5,3,1,2,2,1,0,2,2,1
170102,87,2,1,1,1,3,1,2,1,1,1,0,3,1,3,1,3,11,3,2,12,13,7,2,1,9,5,2,2,2,4,1,0,3,3,0,0,1,1
170102,88,1,3,2,1,3,0,3,2,3,3,1,0,1,4,1,2,9,10,1,11,32,8,2,4,9,7,0,1,1,1,2,1,3,4,1,6,2,1
170102,89,0,1,3,3,2,1,2,4,6,3,1,0,2,8,0,2,5,2,2,7,18,6,2,1,6,3,1,2,3,3,0,2,1,1,0,2,2,4
170102,90,1,3,1,1,3,1,4,0,3,1,2,1,1,2,0,0,6,3,1,3,27,13,2,2,7,2,4,1,0,2,2,0,0,5,0,3,1,0
170102,91,3,1,1,1,3,1,5,2,6,1,1,0,1,3,0,2,5,8,0,11,27,9,1,0,6,6,3,0,1,2,0,0,4,2,1,3,2,3
170102,92,2,1,2,2,2,1,5,1,6,2,2,2,3,3,1,3,13,6,1,7,31,4,1,1,4,4,0,2,4,2,2,0,2,5,0,2,2,5
170102,93,2,2,2,1,2,3,2,0,2,2,3,4,2,3,2,1,4,11,3,11,35,9,2,3,5,6,1,6,3,4,1,1,3,6,2,1,3,2
170102,94,0,1,1,3,2,0,3,2,5,1,4,1,2,6,2,1,6,4,3,5,33,9,4,2,3,3,1,2,0,7,3,5,2,2,0,6,3,5
170102,95,2,3,2,0,6,2,4,1,5,1,3,2,2,4,2,3,6,6,3,15,25,8,1,3,7,6,2,3,3,2,2,2,2,2,0,2,0,4
170102,96,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,8,4,1,7,19,5,1,0,3,1,2,1,0,1,1,0,2,3,0,0,0,0
170103,1,2,5,0,0,3,0,5,0,4,4,3,2,0,6,0,4,11,7,1,7,25,15,5,0,12,8,1,3,5,5,1,0,3,2,1,1,3,1
170103,2,1,1,0,1,4,0,2,2,7,3,2,1,2,2,2,2,8,8,3,8,15,4,5,3,7,5,2,3,1,4,0,3,2,3,1,2,5,1
170103,3,0,2,1,1,4,2,1,2,4,2,1,0,1,2,0,0,7,5,4,7,21,5,1,4,5,4,1,0,2,3,0,0,1,3,1,2,4,2
170103,4,1,1,0,0,0,1,1,0,6,2,1,2,1,7,1,2,5,7,0,12,24,8,3,2,4,3,1,2,1,3,0,3,0,3,1,1,1,4
170103,5,1,1,0,0,3,3,3,1,2,1,0,2,3,3,4,1,9,7,1,10,18,4,0,2,11,1,4,0,4,1,0,1,1,0,0,0,2,2
170103,6,1,3,0,1,0,0,1,3,6,0,0,0,0,2,3,1,10,5,2,8,13,6,4,0,6,6,0,5,3,4,1,0,2,1,2,1,3,1
170103,7,2,2,0,0,1,1,4,1,6,2,1,1,0,2,0,2,10,6,5,7,11,1,1,2,6,3,1,0,0,1,2,1,1,1,0,1,1,0
170103,8,1,0,0,1,1,0,0,0,2,0,2,1,2,8,0,0,4,3,0,7,8,4,2,0,3,5,2,3,4,6,0,0,1,2,0,1,2,1
170103,9,2,3,0,1,1,1,1,1,1,1,0,1,5,4,3,0,5,6,2,8,12,5,0,2,5,4,3,3,2,0,0,1,4,2,4,1,1,1
170103,10,0,0,0,0,1,1,0,0,2,0,0,0,0,4,1,1,5,5,2,5,17,6,0,2,4,2,0,0,0,1,0,1,2,2,2,1,2,1
170103,11,0,1,0,0,2,1,2,0,3,0,0,2,1,2,1,0,4,1,0,4,18,4,0,0,4,3,0,1,2,2,0,1,0,1,0,2,0,2
170103,12,1,0,0,0,1,0,2,0,2,1,2,1,1,1,0,3,1,5,0,3,12,4,0,2,1,2,1,0,0,3,2,0,0,4,0,1,1,1
170103,13,0,1,0,0,1,0,0,1,0,1,0,2,0,2,0,2,5,7,0,4,23,3,1,2,0,1,3,1,2,3,0,0,0,1,0,1,0,3
170103,14,0,1,0,1,0,0,1,0,0,0,1,0,2,5,0,0,3,1,0,6,6,4,0,1,3,0,0,0,0,1,0,1,1,2,0,0,1,2
170103,15,0,2,2,0,1,1,0,1,2,1,0,0,0,2,0,0,5,1,0,5,9,2,0,2,3,3,0,0,1,0,0,0,0,1,1,2,0,0
170103,16,0,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,2,2,2,4,6,0,0,1,3,3,1,1,0,0,0,0,0,1,0,1,1,0
170103,17,1,2,1,0,0,1,1,0,2,2,0,0,0,1,0,0,3,5,0,4,9,3,1,0,0,3,2,2,0,1,2,0,1,0,0,1,1,0
170103,18,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,4,5,1,1,10,5,0,1,0,0,0,1,0,2,1,1,0,1,1,0,0,0
170103,19,0,0,0,0,1,0,1,1,2,0,0,1,0,1,2,0,2,5,0,2,6,3,0,1,0,0,0,1,0,2,0,2,0,0,0,1,2,1
170103,20,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,3,2,0,1,4,2,0,1,2,2,1,0,1,1,0,1,1,0,0,0,2,1
170103,21,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,3,2,0,1,1,4,0,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0
170103,22,2,0,1,0,1,1,0,0,0,1,0,0,1,2,0,0,4,1,2,3,4,3,0,0,3,1,0,1,0,1,0,1,0,1,0,1,1,2
170103,23,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,4,3,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
170103,24,2,1,2,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170103,25,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
170103,26,0,1,1,1,2,0,0,0,0,0,1,0,0,2,0,0,3,1,0,1,8,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0
170103,27,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
170103,28,0,0,3,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,2,0,2,1,1,0,0,0,1,0,0,0,0
170103,29,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0
170103,30,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,9,5,0,0,1,1,0,1,0,0,0,2,0,1,1,0,0,0
170103,31,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,4,3,0,0,2,0,0,0,0,0,0,0,2,2,3,0,0,0
170103,32,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170103,33,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,2,1,2,15,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0
170103,34,0,0,1,0,1,0,0,0,1,0,2,0,0,1,1,0,5,0,1,0,18,1,0,1,2,0,0,0,0,3,2,2,1,2,0,1,0,0
170103,35,0,2,1,0,0,0,0,1,1,0,0,0,0,2,0,2,6,2,0,2,13,2,0,1,2,3,0,1,0,1,0,0,0,2,0,0,1,0
170103,36,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,21,4,0,0,8,1,0,1,0,0,0,0,1,1,1,0,0,0
170103,37,0,2,3,0,0,0,0,2,3,0,1,0,0,0,0,0,4,0,0,0,9,1,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0
170103,38,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,3,2,0,3,11,4,0,0,4,2,3,0,0,0,2,0,0,2,1,0,1,0
170103,39,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,12,1,0,0,3,0,0,0,1,2,0,0,0,3,0,0,1,1
170103,40,0,1,2,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,16,1,0,0,1,2,0,0,0,2,0,1,0,0,0,1,3,0
170103,41,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0
170103,42,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,20,1,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0
170103,43,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,17,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
170103,44,0,0,1,0,2,0,1,0,0,0,1,0,0,2,0,1,2,2,0,0,12,3,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,1
170103,45,0,2,2,0,1,0,1,0,2,0,1,0,0,1,0,1,1,0,0,2,9,0,0,0,3,0,0,1,0,2,0,0,0,1,0,0,0,0
170103,46,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,1,4,0,0,1,12,0,0,0,0,1,0,0,0,2,2,0,0,1,1,0,1,1
